gene_id,S2-12h,S2-24h,S2-Oh,S3-12h,S3-24h,S3-Oh,W2-12h,W2-24h,W2-Oh,W3-12h,W3-24h,W3-Oh
gene:Zm00001d033691,0,0,0,0,0,21,13,0,0,0,0,0
gene:Zm00001d033690,0,0,0,0,0,0,10,0,0,0,8,0
gene:Zm00001d033694,21,8,44,23,17,34,13,8,7,8,7,18
gene:Zm00001d033699,6,45,30,0,23,47,38,776,376,49,690,563
gene:Zm00001d033698,12,30,15,8,24,2,13,70,39,4,25,10
gene:Zm00001d050137,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d019473,1007,1120,3193,2998,1502,3111,2539,1080,2969,1145,2662,3753
gene:Zm00001d019472,5780,8022,12303,8482,5637,8296,8242,6947,7550,4364,8189,9949
gene:Zm00001d021617,1919,2294,2845,2373,2091,2042,1851,2166,1673,1303,2737,2125
gene:Zm00001d019477,4,74,8,60,112,50,10,14,0,0,18,4
gene:Zm00001d019476,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d019475,22,151,131,44,87,38,78,204,107,51,227,85
gene:Zm00001d019474,39,21,222,2,0,23,200,126,111,147,323,332
gene:Zm00001d044445,2817,3594,7593,4515,2973,5430,5391,3783,6067,2460,5707,6927
gene:Zm00001d019479,772,338,2062,2551,391,465,2029,491,909,1125,994,912
gene:Zm00001d044447,2317,2758,5220,4778,3117,4562,3507,2203,3674,2046,3887,4739
gene:Zm00001d044440,0,0,2,0,0,0,2,0,0,0,1,0
gene:Zm00001d044441,2986,4563,8561,5623,4373,6427,4210,3292,3387,1821,3642,4634
gene:Zm00001d044442,2656,10838,1003,2782,11635,328,863,4535,166,933,9044,135
gene:Zm00001d044443,484,569,284,419,717,410,259,167,84,114,678,161
gene:Zm00001d012335,1339,1566,1699,2490,3041,1206,11,9,10,48,101,27
gene:Zm00001d012334,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d012337,444,644,1885,721,774,1255,1246,1252,2886,709,2731,3135
gene:Zm00001d012336,3992,8451,11739,4449,6723,6798,3643,7248,5957,3435,9809,9662
gene:Zm00001d012331,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d012330,9,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d012333,1471,4648,3758,2365,5191,1561,1143,1971,932,750,1086,682
gene:Zm00001d012332,12,42,33,35,17,18,52,35,103,13,44,25
gene:Zm00001d021613,568,514,1804,1229,749,1246,698,314,639,565,1109,1120
gene:Zm00001d012339,3022,4255,7475,3285,4997,4199,2469,3937,2349,2141,4223,4594
gene:Zm00001d012338,3967,13953,15971,5292,10581,6861,6376,15314,10629,4140,12429,11487
gene:Zm00001d033525,332,401,704,668,470,607,249,154,317,138,413,279
gene:Zm00001d004548,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d033527,3133,2247,6353,3006,2355,3253,3170,2749,2218,2150,2467,3566
gene:Zm00001d033526,285,366,818,522,267,288,212,251,242,158,307,233
gene:Zm00001d033521,0,0,4,6,8,4,3,36,2,13,32,11
gene:Zm00001d033520,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d033523,1552,1461,1878,1624,1033,1034,1805,1341,1076,1023,1387,1208
gene:Zm00001d033522,508,937,2033,4662,1120,2415,3100,503,6709,1397,9403,7143
gene:Zm00001d004541,794,1175,1307,1656,876,1378,723,690,1102,490,1587,1303
gene:Zm00001d004543,7518,8789,9973,11450,8361,10594,10853,11168,8500,7504,12964,15337
gene:Zm00001d006718,0,0,0,4,0,5,2,5,0,0,0,7
gene:Zm00001d004545,366,413,591,677,644,440,493,516,287,356,903,560
gene:Zm00001d033528,9456,9178,24765,12313,12659,23752,16021,13821,14083,12361,17023,25710
gene:Zm00001d004547,94,116,186,315,96,92,70,107,74,72,120,33
gene:Zm00001d004546,807,1425,1256,1165,803,831,936,1385,1025,622,1139,1189
gene:Zm00001d019100,694,459,1368,1301,1192,2065,1002,702,699,2811,1487,2602
gene:Zm00001d046503,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d048743,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d048742,0,0,0,0,0,3,55,33,34,51,21,50
gene:Zm00001d048741,3578,3720,8060,5459,4066,4431,3857,3873,4625,2158,5280,5378
gene:Zm00001d048740,185,124,466,435,141,327,408,176,881,184,579,639
gene:Zm00001d048747,27,24,16,0,0,0,0,0,0,0,0,0
gene:Zm00001d048746,0,0,3,0,0,0,0,0,0,0,0,0
gene:Zm00001d048745,22,61,119,54,36,37,0,0,0,0,8,0
gene:Zm00001d051947,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d048748,0,0,0,0,0,0,0,0,0,0,4,0
gene:Zm00001d051944,9,41,80,58,59,79,113,73,159,62,128,82
gene:Zm00001d045713,0,4,0,0,0,0,0,0,0,0,0,10
gene:Zm00001d045712,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d045711,0,0,0,0,0,0,0,0,0,0,4,0
gene:Zm00001d045717,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d045715,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d045714,0,0,0,0,0,0,0,0,0,0,1,0
gene:Zm00001d045718,122,106,207,315,182,257,0,0,8,0,0,0
gene:Zm00001d016805,0,0,0,22,0,54,0,0,0,0,0,0
gene:Zm00001d016804,3167,3631,6174,4592,5231,5149,2833,3358,2456,1907,4714,5049
gene:Zm00001d016803,1314,1862,2587,1714,1357,1414,1465,1432,1310,633,1429,1526
gene:Zm00001d024868,14,0,5,5,12,0,15,11,22,9,35,28
gene:Zm00001d006524,488,738,2359,1040,516,1244,1395,673,1285,614,1406,1649
gene:Zm00001d036463,0,0,0,24,7,1,11,0,12,0,0,8
gene:Zm00001d036462,631,768,1266,1014,820,937,777,812,919,287,1056,1169
gene:Zm00001d036460,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d036467,10,0,9,82,49,0,136,137,123,65,214,161
gene:Zm00001d016801,409,512,713,924,503,659,425,335,402,261,688,603
gene:Zm00001d036465,388,390,528,321,295,420,586,445,408,400,547,642
gene:Zm00001d036464,10,86,23,142,101,180,151,148,139,65,223,174
gene:Zm00001d036469,0,0,0,0,0,0,3,0,0,0,0,0
gene:Zm00001d036468,523,545,735,573,473,674,750,538,546,465,715,800
gene:Zm00001d008826,840,24203,52955,1232,25772,44608,1473,26863,34349,823,33178,49863
gene:Zm00001d008827,190,344,613,643,340,537,702,453,816,438,825,860
gene:Zm00001d008824,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d008825,0,7,14,4,21,4,33,29,12,12,34,41
gene:Zm00001d008823,5,0,0,0,0,0,6,0,0,0,0,0
gene:Zm00001d008820,5676,6376,3937,1858,1914,1142,5428,6643,2977,3606,4843,4261
gene:Zm00001d008821,0,8,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d008828,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d005748,79,7,15,113,10,27,48,2,5,52,8,3
gene:Zm00001d036624,568,575,1750,1901,1384,1883,826,1142,918,512,1586,1485
gene:Zm00001d040106,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d005638,14846,10613,15432,14885,11032,16074,11206,11152,13109,9080,15363,16281
gene:Zm00001d009198,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d005630,441,306,554,284,276,260,415,221,213,153,201,276
gene:Zm00001d005631,605,762,1366,760,591,821,834,786,923,363,836,1237
gene:Zm00001d009193,2222,2749,4919,1908,1393,2287,3112,3322,2890,2724,2639,4481
gene:Zm00001d009195,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d005636,8159,12009,18007,12412,10538,11838,8586,9141,9882,5067,10933,12157
gene:Zm00001d009196,84,86,217,63,81,107,92,54,56,24,40,68
gene:Zm00001d050018,322,368,974,640,350,456,728,380,648,238,525,733
gene:Zm00001d029179,0,0,0,0,0,24,40,10,61,24,67,42
gene:Zm00001d050019,20,49,124,135,40,104,62,26,54,54,98,76
gene:Zm00001d020608,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d014614,66,61,182,54,7541,107,27936,11,11,143,19,55
gene:Zm00001d005741,323,163,1385,424,669,903,12,0,0,0,0,0
gene:Zm00001d020600,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d020602,1010,800,1161,1708,1644,1684,1056,1273,1066,766,1888,1432
gene:Zm00001d020603,501,333,528,757,487,307,499,338,328,419,568,493
gene:Zm00001d020604,11,9,38,29,22,37,22,13,19,22,50,43
gene:Zm00001d014616,149,15,101,0,5,20,73,115,71,58,112,134
gene:Zm00001d020606,8,17,33,10,0,22,12,22,36,4,46,17
gene:Zm00001d020607,607,1768,2619,673,1534,1330,552,1807,1724,342,2402,2248
gene:Zm00001d005743,4473,4779,4577,3948,4414,3019,2488,4736,2000,1921,3694,2655
gene:Zm00001d036629,1504,1240,2284,1906,1749,2516,1384,1314,1163,873,1730,1815
gene:Zm00001d050013,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d031167,86,115,414,200,138,229,177,336,255,130,194,328
gene:Zm00001d044475,2303,4264,6879,3905,3379,5354,2849,2109,3993,1932,4880,7145
gene:Zm00001d031164,14,20,0,0,14,0,4,46,4,0,21,4
gene:Zm00001d031163,1453,1508,2616,1385,1344,1605,1322,1571,988,768,774,1407
gene:Zm00001d009247,517,480,928,786,371,715,743,423,436,568,557,873
gene:Zm00001d031161,821,327,1405,923,1387,1671,2159,3407,1076,3064,2957,4057
gene:Zm00001d000331,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d031169,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d031168,95816,273274,474947,91978,148846,176308,159177,258664,251540,73983,364584,378907
gene:Zm00001d025386,0,0,0,0,0,16,0,0,5,2,3,0
gene:Zm00001d025384,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d025385,10,28,20,52,18,40,0,0,0,0,0,0
gene:Zm00001d025382,180,247,990,2362,236,1550,747,276,4128,407,5439,2846
gene:Zm00001d025383,12,0,2,4,16,0,0,0,0,8,0,0
gene:Zm00001d025380,1605,1693,2196,1491,1352,1489,1867,1752,1214,990,1474,1705
gene:Zm00001d025381,0,0,0,516,0,48,0,0,54,0,47,911
gene:Zm00001d025388,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d025389,245,440,369,220,0,275,647,544,743,264,950,646
gene:zma-MIR394b,0,9,8,3,4,2,28,2,15,5,30,14
gene:Zm00001d038968,0,0,0,0,0,0,0,0,0,0,0,0
gene:zma-MIR394a,0,5,2,0,6,0,4,1,4,0,2,1
gene:Zm00001d000326,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d034666,286,499,890,832,355,561,491,313,671,121,592,497
gene:Zm00001d034665,2686,1337,6250,3213,2140,4388,6479,5099,5309,4717,5104,9634
gene:Zm00001d031783,93,209,101,123,99,93,114,133,91,30,139,124
gene:Zm00001d031782,180,289,328,347,348,280,262,214,205,185,452,329
gene:Zm00001d031781,3,0,0,9,5,6,8,6,12,4,0,10
gene:Zm00001d031780,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d031785,111,26,36,69,178,34,76,12,4,44,15,29
gene:Zm00001d031784,1082,559,1886,1396,1282,1916,1182,678,715,868,947,1386
gene:Zm00001d034663,899,797,2758,2237,1371,1701,7927,3264,5044,3014,4393,4948
gene:Zm00001d031789,0,0,0,0,0,0,0,0,0,0,0,0
gene:GRMZM5G892769,59,42,170,119,41,82,59,83,150,44,90,95
gene:Zm00001d021928,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d034662,925,1339,2522,1363,1284,1337,1391,1905,1957,899,1885,2013
gene:Zm00001d021929,337,1362,179,377,1799,112,166,174,48,116,773,60
gene:Zm00001d034660,0,0,0,0,0,0,0,0,0,0,0,2
gene:Zm00001d006714,1375,2266,3622,2378,1929,2305,2101,2151,2507,1469,2823,3302
gene:Zm00001d029728,9,0,0,21,15,0,0,0,0,0,0,0
gene:Zm00001d029729,12,8,26,14,45,46,79,9,0,121,33,16
gene:Zm00001d017208,72,38,124,83,88,80,66,45,24,92,52,84
gene:Zm00001d017209,258,71,944,579,426,1778,521,205,417,319,414,1304
gene:Zm00001d017206,2329,4340,4982,3665,3303,3669,2609,3497,2252,1970,2877,3049
gene:Zm00001d017207,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d029726,4408,3740,5771,6467,3020,4208,4953,3669,3662,2877,4472,4321
gene:Zm00001d017205,938,2566,2634,985,2122,1264,974,2017,1607,569,2306,1629
gene:Zm00001d029720,1767,3990,17065,1048,2882,4547,1749,6735,5335,1922,4220,10865
gene:Zm00001d017203,2879,6230,7241,2656,5094,3620,2262,5090,3715,1623,4813,4723
gene:Zm00001d029722,18,79,11,0,0,7,229,179,27,105,106,201
gene:Zm00001d017201,26,26,81,19,40,4,31,16,44,0,14,25
gene:Zm00001d041859,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d037785,831,602,1999,917,420,726,856,794,1086,503,778,1077
gene:Zm00001d021260,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d021263,3009,3579,1145,3441,2310,1514,3487,2770,1036,1771,3101,1531
gene:Zm00001d021262,0,0,0,23,0,28,0,0,0,0,0,0
gene:Zm00001d037781,201,195,799,1024,482,474,439,287,984,107,1058,1181
gene:Zm00001d037780,77,92,212,0,0,0,232,224,256,227,469,456
gene:Zm00001d021267,1574,2130,4114,2462,1747,2467,2224,2091,1924,1187,2214,2988
gene:Zm00001d021266,3,23,20,7,9,0,7,53,0,4,62,0
gene:Zm00001d021269,501,1871,1033,745,459,513,602,2096,140,337,299,410
gene:Zm00001d021268,2439,4453,6796,2797,2177,2879,3456,4851,3985,1990,3348,4819
gene:Zm00001d037789,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d037788,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d030788,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d030789,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d038136,2748,3153,8394,5569,3507,6090,3697,2517,5191,2145,4545,5991
gene:Zm00001d030780,13,84,60,113,28,37,84,44,88,18,62,28
gene:Zm00001d030781,0,4,4,12,10,0,0,12,0,4,4,42
gene:Zm00001d030782,40,28,81,363,106,162,64,32,84,62,280,157
gene:Zm00001d030784,258,245,471,588,441,440,399,195,196,258,537,486
gene:Zm00001d038135,664,471,1417,1515,811,1265,1913,691,893,967,1406,1437
gene:Zm00001d030786,3307,2301,8326,4325,3792,6000,3819,2929,2744,3004,2742,5676
gene:Zm00001d030787,0,0,0,0,0,0,0,0,0,0,0,12
gene:Zm00001d038134,1486,1812,3038,2535,2190,2608,2019,1901,1938,1161,2849,3293
gene:Zm00001d039387,11518,6217,9961,14583,7485,7686,14240,6798,4015,9322,6070,8442
gene:Zm00001d013353,0,0,18,11,14,24,91,18,30,42,53,78
gene:Zm00001d039386,95,10,53,16,26,31,24,18,6,28,12,0
gene:Zm00001d036072,0,0,0,4,0,0,0,0,0,0,0,0
gene:Zm00001d037258,208,293,551,454,347,369,406,305,585,207,593,534
gene:Zm00001d037257,4363,3545,8153,8469,4800,7238,7384,4155,5901,4007,7366,9444
gene:Zm00001d037255,10,8,19,5,6,10,0,0,0,0,21,11
gene:Zm00001d037254,34,58,118,108,171,104,46,74,108,14,188,151
gene:Zm00001d037252,6240,6146,11821,8368,7664,8749,6577,6190,5254,4595,7879,9985
gene:Zm00001d037251,38,106,202,38,87,126,95,115,87,47,68,97
gene:Zm00001d037250,0,4,16,4,4,0,0,0,0,0,0,0
gene:Zm00001d027832,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d027833,0,0,0,0,0,0,0,6,0,0,5,0
gene:Zm00001d027830,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d027831,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d016159,2037,2279,4235,3611,1856,2806,2161,2167,2188,1166,3647,2189
gene:Zm00001d016158,231,0,499,12,0,0,0,241,1699,199,660,1094
gene:Zm00001d027834,0,0,0,0,0,178,5,0,0,0,0,0
gene:Zm00001d027835,666,349,1115,973,877,1067,466,488,460,299,864,1019
gene:Zm00001d016155,2156,1307,1882,2098,1238,1595,1867,1444,1124,1053,1813,1482
gene:Zm00001d016154,610,685,1972,2393,1471,2082,1691,581,2277,838,3437,3259
gene:Zm00001d027838,29,24,77,67,0,35,40,16,77,50,158,95
gene:Zm00001d027839,2295,2849,5235,3069,2697,3000,3425,3110,3076,1761,3202,3560
gene:Zm00001d016151,0,0,0,0,0,3,8,5,4,0,0,0
gene:Zm00001d016152,36,30,75,193,60,144,16,9,18,8,17,26
gene:Zm00001d022249,0,2,8,0,11,0,7,11,34,15,76,19
gene:Zm00001d026129,16,34,117,351,6,271,186,86,1055,142,1063,598
gene:Zm00001d026128,1399,1264,1732,1146,883,1476,897,846,576,345,506,579
gene:Zm00001d026127,1252,783,1584,1903,2108,3200,682,620,433,442,744,1104
gene:Zm00001d026126,688,1716,1414,960,870,596,488,1161,362,190,501,397
gene:Zm00001d026125,0,0,49,158,86,142,0,0,0,4,0,10
gene:Zm00001d026124,970,1239,1485,1170,603,1105,1250,1268,1295,759,990,1614
gene:Zm00001d026123,0,0,0,0,0,0,0,0,0,2,0,0
gene:Zm00001d026122,607,835,1483,1090,776,1070,1104,746,1164,690,1306,1335
gene:Zm00001d026121,2434,2550,2369,4114,3401,1601,2561,1401,1100,1680,1958,1465
gene:Zm00001d026120,65,14,119,66,70,84,56,44,70,42,41,61
gene:Zm00001d013410,516,341,824,5212,1135,4334,4359,464,2943,1737,5465,5764
gene:Zm00001d039382,0,0,0,0,0,0,10,16,0,0,0,0
gene:Zm00001d022718,76,52,121,117,116,36,72,0,0,0,0,0
gene:Zm00001d022719,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d014791,6,0,4,0,0,0,0,4,0,11,0,15
gene:Zm00001d014790,3032,5583,4744,2638,2689,1532,3941,8224,4114,2454,5695,2687
gene:Zm00001d014793,2542,2037,4193,2700,2769,2465,2266,1346,1189,1097,1608,1462
gene:Zm00001d014792,3170,3712,4604,6468,3773,5407,4710,2657,4242,2262,7014,4943
gene:Zm00001d014795,1634,1697,2202,2189,1478,1367,1991,1167,1033,1323,1358,1481
gene:Zm00001d022715,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d022716,20,8,2,0,4,2,12,16,0,10,4,2
gene:Zm00001d014796,4082,9311,8188,3960,5777,3511,5056,5923,4088,3320,7254,6741
gene:Zm00001d045476,359,237,304,391,220,239,352,198,104,247,186,187
gene:Zm00001d049117,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d049116,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d045472,1319,1639,2391,1829,1379,1426,1291,1754,1498,1147,2153,2434
gene:Zm00001d049110,0,0,14,0,0,0,8,0,0,0,0,0
gene:Zm00001d045470,5349,6954,7005,11065,5785,5807,8572,4997,5936,7412,11754,8480
gene:Zm00001d011316,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d011314,829,956,2580,1640,1118,1658,1176,705,1057,563,1386,1722
gene:Zm00001d011315,361,711,128,277,1383,54,119,190,31,36,1411,52
gene:Zm00001d011312,1275,1768,3382,2584,1505,1984,1675,809,1365,591,1157,1462
gene:Zm00001d011311,149,28,458,167,246,339,150,187,108,228,136,380
gene:Zm00001d011319,5,12,16,0,18,5,16,16,0,5,16,17
gene:Zm00001d019755,1,1,1,1,1,1,1,1,1,1,1,1
gene:Zm00001d046172,4,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d046173,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d046170,51720,1511,25387,53187,37412,44312,33796,8355,2279,79713,11295,47237
gene:Zm00001d046171,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d046176,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d046177,2,3,3,0,3,10,12,0,0,0,7,0
gene:Zm00001d046174,0,0,8,0,0,0,0,0,5,0,0,0
gene:Zm00001d046175,0,0,0,0,0,4,0,4,0,0,0,10
gene:Zm00001d037722,67,122,216,213,228,177,119,228,96,133,180,121
gene:Zm00001d046178,134,117,412,510,190,607,547,116,499,308,477,677
gene:Zm00001d046179,142,227,174,234,253,162,0,0,0,0,0,0
gene:Zm00001d024712,275,334,672,329,592,401,260,256,373,167,441,442
gene:Zm00001d024713,2058,1221,3274,3281,2286,2475,599,17,53,53,9,32
gene:Zm00001d024710,596,292,1209,765,715,738,0,15,0,0,0,16
gene:Zm00001d024711,0,0,6,0,0,8,0,0,0,0,3,0
gene:Zm00001d024716,8,0,0,0,0,0,0,0,0,0,6,5
gene:Zm00001d024717,488,904,1889,737,553,771,1096,1086,1396,471,895,1292
gene:Zm00001d024715,2379,4025,4698,1779,1603,2846,5330,5605,6363,3127,5342,6972
gene:Zm00001d024718,1094,765,2594,1249,1153,1182,1299,1122,876,766,984,1171
gene:Zm00001d024719,0,0,0,0,0,0,13,0,0,0,0,0
gene:Zm00001d015546,897,716,1010,786,724,838,908,739,490,555,969,791
gene:Zm00001d015545,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d015544,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d015542,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d015541,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d015549,3622,5159,8747,3846,3880,4040,4013,4752,3148,2245,3341,3812
gene:Zm00001d015548,3,4,0,1,0,20,0,0,0,0,0,0
gene:Zm00001d043522,224,288,165,257,295,295,0,0,0,0,0,0
gene:Zm00001d043523,3514,850,7594,8083,2627,10105,7429,910,5845,3231,4408,10822
gene:Zm00001d043520,1457,823,4384,3798,1399,3012,3278,1392,2973,2390,2684,3659
gene:Zm00001d043526,613,771,1414,1364,1149,1301,770,1349,1041,744,1357,1415
gene:Zm00001d043527,603,619,1145,1305,852,1393,1253,926,1257,606,2166,2117
gene:Zm00001d043524,3422,4717,4827,8091,2874,3449,3964,2581,4040,2324,4871,5092
gene:Zm00001d043525,4927,7005,11495,4568,4909,3395,5592,7277,5326,4417,5183,6800
gene:Zm00001d043528,241,102,413,123,110,420,160,83,184,195,164,882
gene:Zm00001d043529,487,479,1525,812,777,1415,578,566,623,425,584,1053
gene:Zm00001d019750,3199,12957,4055,4872,7864,3292,4178,11019,4132,3505,9250,5826
gene:Zm00001d053286,1785,1477,3604,2967,2810,3302,2438,1737,3116,1174,2728,3316
gene:Zm00001d053287,0,0,0,0,0,0,12,7,0,0,0,4
gene:Zm00001d053284,1091,1619,1058,737,1016,457,705,695,316,664,749,260
gene:Zm00001d053285,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d053282,2518,2911,4648,4381,2259,4046,6331,3813,6337,3164,6060,7300
gene:Zm00001d053283,3,0,10,16,4,0,2129,1303,1100,576,1044,1525
gene:Zm00001d053280,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d053281,338,515,606,326,229,280,287,333,279,276,725,448
gene:Zm00001d053288,846,12,1135,1675,1008,3233,1115,133,59,840,391,639
gene:Zm00001d053289,929,987,1735,1330,941,1498,969,741,997,597,1047,1209
gene:Zm00001d050889,96,3,196,80,103,155,61,64,15,105,46,225
gene:Zm00001d050880,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d050883,19,0,15,0,4,0,0,0,0,0,0,0
gene:Zm00001d050885,13,95,61,9,60,17,6,43,0,0,83,0
gene:Zm00001d050884,619,1233,1929,1048,1102,1275,773,912,990,351,1035,1134
gene:Zm00001d050886,180,111,304,286,297,215,259,198,162,275,279,541
gene:Zm00001d006419,262,201,172,180,101,178,339,117,160,133,335,391
gene:Zm00001d016939,0,0,0,0,0,0,0,0,3,4,0,0
gene:Zm00001d016938,755,1397,3442,3016,1417,2086,335,327,465,343,814,941
gene:Zm00001d006410,2316,2968,5019,4636,3454,3315,2325,2482,2978,1378,2895,3474
gene:Zm00001d016935,893,1764,2544,3480,1897,2523,1415,1441,1978,654,2784,2407
gene:Zm00001d016934,500,1342,1890,357,488,702,490,678,808,286,709,1014
gene:Zm00001d016933,113,31,24,72,8,12,416,44,99,629,101,121
gene:Zm00001d016932,0,0,0,0,0,0,6,6,0,8,12,18
gene:Zm00001d006417,112,161,112,157,73,106,147,65,73,58,178,123
gene:Zm00001d016930,64,33,88,0,28,68,74,0,0,0,0,0
gene:Zm00001d013970,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d049707,4201,5147,5695,3335,4089,2603,3390,4979,2664,2267,4586,3509
gene:GRMZM5G835775,1,0,0,1,2,0,0,7,0,0,1,0
gene:Zm00001d013974,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d042127,639,194,696,687,369,552,718,527,300,593,630,562
gene:Zm00001d013975,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d041964,123,142,180,125,116,201,173,121,138,74,149,227
gene:Zm00001d041965,4303,6739,2618,9319,2885,3855,7305,6345,2839,5574,4067,4446
gene:Zm00001d041966,0,4,9,3,6,1,3,0,0,0,0,0
gene:Zm00001d042126,19,13,12,8,0,3,5,0,6,0,0,0
gene:Zm00001d041960,12,1115,6662,14,2545,3577,35,1894,1699,9,2378,3235
gene:Zm00001d013976,795,1471,2468,1568,974,1510,991,925,1198,553,1248,1706
gene:Zm00001d041962,177,176,629,497,298,481,470,234,591,284,638,646
gene:Zm00001d041963,9298,16673,20658,10428,8810,11056,10946,11961,11087,5291,10065,11382
gene:Zm00001d038982,3024,3506,7324,5173,3916,7209,4837,2610,4277,1908,4230,5020
gene:Zm00001d052578,0,10,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d041968,171,287,734,884,763,745,693,980,956,427,1761,1414
gene:Zm00001d041969,291,130,428,222,299,427,314,232,215,202,232,449
gene:Zm00001d038983,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d013264,23,37,20,15,25,9,15,26,36,17,0,24
gene:Zm00001d013265,2250,2795,3712,2051,2339,2247,2211,2376,2228,1075,2342,2302
gene:Zm00001d013266,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d013267,1926,1690,4608,2589,1909,2618,2852,2216,2379,2071,2231,3217
gene:Zm00001d013260,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d013261,380,82,452,1103,78,610,324,0,61,181,35,97
gene:Zm00001d013262,971,632,1496,1606,1224,2331,1030,760,586,547,888,1161
gene:Zm00001d013263,2052,1152,2564,3232,2415,4081,2355,1563,1155,2499,2004,3326
gene:Zm00001d038981,1489,2383,2646,1498,1830,1558,1556,2111,1367,923,1814,1799
gene:Zm00001d013268,994,372,1301,1773,556,1164,1315,325,1921,779,2980,2304
gene:Zm00001d013269,0,5,8,0,0,0,3,0,0,5,5,0
gene:Zm00001d011640,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d040389,1456,2097,3867,1909,1400,1312,2219,1819,2329,1244,3779,2780
gene:Zm00001d040388,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d040383,1274,1276,3719,1369,1733,2028,1226,2164,1361,923,2058,2232
gene:Zm00001d040382,4,0,14,4,4,25,0,0,4,4,0,4
gene:Zm00001d040381,24,70,104,565,12,248,83,40,605,31,743,381
gene:Zm00001d047495,0,0,4,0,0,9,0,0,0,14,0,0
gene:Zm00001d040387,0,0,0,0,0,0,0,0,0,0,0,0
gene:Zm00001d018195,13,10,168,17,60,178,120,164,168,5,70,190
gene:Zm00001d040385,0,0,0,0,0,0,4,0,0,3,0,5
